11.675	11.675	 1.000	-0.101	 0.455
11.700	11.700	 1.000	-0.093	-0.364
11.725	11.725	 1.000	-0.105	 0.291
11.750	11.750	 1.000	-0.101	-0.233
11.775	11.775	 1.000	-0.110	 0.186
11.800	11.800	 1.000	-0.108	-0.149
11.825	11.825	 1.000	-0.115	 0.119
11.850	11.850	 1.000	-0.115	-0.095
11.875	11.875	 1.000	-0.121	 0.076
11.900	11.900	 1.000	-0.122	-0.061
11.925	11.925	 1.000	-0.126	 0.049
11.950	11.950	 1.000	-0.128	-0.039
11.975	11.975	 1.000	-0.132	 0.031
12.000	12.000	 1.000	-0.135	-0.025
12.025	12.025	 1.000	-0.138	 0.020
12.050	12.050	 1.000	-0.141	-0.016
12.075	12.075	 1.000	-0.144	 0.013
12.100	12.100	 1.000	-0.147	-0.010
12.125	12.125	 1.000	-0.151	 0.008
12.150	12.150	 1.000	-0.153	-0.007
12.175	12.175	 1.000	-0.157	 0.005
12.200	12.200	 1.000	-0.160	-0.004
12.225	12.225	 1.000	-0.163	 0.003
12.250	12.250	 1.000	-0.166	-0.003
12.275	12.275	 1.000	-0.169	 0.002
12.300	12.300	 1.000	-0.172	-0.002
12.325	12.325	 1.000	-0.175	 0.001
12.350	12.350	 1.000	-0.178	-0.001
12.375	12.375	 1.000	-0.181	 0.001
12.400	12.400	 1.000	-0.184	-0.001
12.425	12.425	 1.000	-0.188	 0.001
12.450	12.450	 1.000	-0.191	-0.000
12.475	12.475	 1.000	-0.194	 0.000
12.500	12.500	 1.000	-0.197	-0.000
12.525	12.525	 1.000	-0.200	 0.000
12.550	12.550	 1.000	-0.203	-0.000
12.575	12.575	 1.000	-0.206	 0.000
12.600	12.600	 1.000	-0.209	-0.000
12.625	12.625	 1.000	-0.212	 0.000
12.650	12.650	 1.000	-0.215	-0.000
12.675	12.675	 1.000	-0.218	 0.000
12.700	12.700	 1.000	-0.222	-0.000
12.725	12.725	 1.000	-0.225	 0.000
12.750	12.750	 1.000	-0.228	-0.000
12.775	12.775	 1.000	-0.231	 0.000
12.800	12.800	 1.000	-0.234	-0.000
12.825	12.825	 1.000	-0.237	 0.000
12.850	12.850	 1.000	-0.240	-0.000
12.875	12.875	 1.000	-0.243	 0.000
12.900	12.900	 1.000	-0.246	-0.000
12.925	12.925	 1.000	-0.249	 0.000
12.950	12.950	 1.000	-0.252	-0.000
12.975	12.975	 1.000	-0.256	 0.000
13.000	13.000	 1.000	-0.259	-0.000
13.025	13.025	 1.000	-0.262	 0.000
13.050	13.050	 1.000	-0.265	-0.000
13.075	13.075	 1.000	-0.268	 0.000
13.100	13.100	 1.000	-0.271	-0.000
13.125	13.125	 1.000	-0.274	 0.000
13.150	13.150	 1.000	-0.277	-0.000
13.175	13.175	 1.000	-0.280	 0.000
13.200	13.200	 1.000	-0.283	-0.000
13.225	13.225	 1.000	-0.286	 0.000
13.250	13.250	 1.000	-0.290	-0.000
13.275	13.275	 1.000	-0.293	 0.000
13.300	13.300	 1.000	-0.296	-0.000
13.325	13.325	 1.000	-0.299	 0.000
13.350	13.350	 1.000	-0.302	-0.000
13.375	13.375	 1.000	-0.305	 0.000
13.400	13.400	 1.000	-0.308	-0.000
13.425	13.425	 1.000	-0.311	 0.000
13.450	13.450	 1.000	-0.314	-0.000
13.475	13.475	 1.000	-0.317	 0.000
13.500	13.500	 1.000	-0.320	-0.000
13.525	13.525	 1.000	-0.324	 0.000
13.550	13.550	 1.000	-0.327	-0.000
13.575	13.575	 1.000	-0.330	 0.000
13.600	13.600	 1.000	-0.333	-0.000
13.625	13.625	 1.000	-0.336	 0.000
13.650	13.650	 1.000	-0.339	-0.000
13.675	13.675	 1.000	-0.342	 0.000
13.700	13.700	 1.000	-0.345	-0.000
13.725	13.725	 1.000	-0.348	 0.000
13.750	13.750	 1.000	-0.351	-0.000
13.775	13.775	 1.000	-0.354	 0.000
13.800	13.800	 1.000	-0.358	-0.000
13.825	13.825	 1.000	-0.361	 0.000
13.850	13.850	 1.000	-0.364	-0.000
13.875	13.875	 1.000	-0.367	 0.000
13.900	13.900	 1.000	-0.370	-0.000
13.925	13.925	 1.000	-0.373	 0.000
13.950	13.950	 1.000	-0.376	-0.000
13.975	13.975	 1.000	-0.379	 0.000
14.000	14.000	 1.000	-0.382	-0.000
14.025	14.025	 1.000	-0.385	 0.000
14.050	14.050	 1.000	-0.388	-0.000
14.075	14.075	 1.000	-0.392	 0.000
14.100	14.100	 1.000	-0.395	-0.000
14.125	14.125	 1.000	-0.398	 0.000
14.150	14.150	 1.000	-0.401	-0.000
14.175	14.175	 1.000	-0.404	 0.000
14.200	14.200	 1.000	-0.407	-0.000
14.225	14.225	 1.000	-0.410	 0.000
14.250	14.250	 1.000	-0.413	-0.000
14.275	14.275	 1.000	-0.416	 0.000
14.300	14.300	 1.000	-0.419	-0.000
